"id","sub_district_id","province_id","city_id","district_id","name"
"74536","2002","81","7","1","Nafar"
"74537","2003","81","7","1","Kobraur"
"74538","2004","81","7","1","Lau-Lau"
"74539","2005","81","7","1","Gorar"
"74540","2006","81","7","1","Tungu"
"74541","2007","81","7","1","Tunguwatu"
"74542","2008","81","7","1","Jabulenga"
"74543","2009","81","7","1","Wokam"
"74544","2010","81","7","1","Karangguli"
"74545","2011","81","7","1","Durjela"
"74546","2014","81","7","1","Wangel"
"74547","2015","81","7","1","Samang"
"74548","2001","81","7","2","Jerol"
"74549","2002","81","7","2","Marfenfen"
"74550","2003","81","7","2","Kabalukin"
"74551","2004","81","7","2","Kalar-Kalar"
"74552","2005","81","7","2","Feruni"
"74553","2006","81","7","2","Ngaiguli"
"74554","2007","81","7","2","Fatural"
"74555","2008","81","7","2","Ngaibor"
"74556","2010","81","7","2","Popjetur"
"74557","2026","81","7","2","Lor-lor"
"74558","2027","81","7","2","Gaimar"
"74559","2028","81","7","2","Laininir"
"74560","2029","81","7","2","Doka Barat"
"74561","2030","81","7","2","Doka Timur"
"74562","2031","81","7","2","Jelia"
"74563","2001","81","7","3","Benjina"
"74564","2003","81","7","3","Gardakau"
"74565","2004","81","7","3","Irloy"
"74566","2005","81","7","3","Algadang"
"74567","2006","81","7","3","Lorang"
"74568","2007","81","7","3","Murai"
"74569","2008","81","7","3","Manjau"
"74570","2009","81","7","3","Kwarbola"
"74571","2028","81","7","3","Kobadangar"
"74572","2029","81","7","3","Kobasel Fara"
"74573","2030","81","7","3","Kobasel Timur"
"74574","2031","81","7","3","Fatlabata"
"74575","2033","81","7","3","Wakua"
"74576","2034","81","7","3","Jirlay"
"74577","2035","81","7","3","Maririmar"
"74578","2036","81","7","3","Papakula"
"74579","2037","81","7","3","Tanah Miring"
"74580","2038","81","7","3","Gulili"
"74581","2039","81","7","3","Namara"
"74582","2040","81","7","3","Selilau"
"74583","2043","81","7","3","Maijuring"
"74584","2045","81","7","3","Selibata-bata"
"74585","2001","81","7","4","Marlasi"
"74586","2002","81","7","4","Kolamar"
"74587","2003","81","7","4","Kabufin"
"74588","2004","81","7","4","Tasinwaha"
"74589","2005","81","7","4","Foket"
"74590","2006","81","7","4","Kaibolafin"
"74591","2007","81","7","4","Wahangula-Ngula"
"74592","2008","81","7","4","Wahayum"
"74593","2009","81","7","4","Warialau"
"74594","2010","81","7","4","Jerwatu"
"74595","2013","81","7","4","Selmona"
"74596","2014","81","7","4","Mesidang"
"74597","2001","81","7","5","Kabalsiang"
"74598","2002","81","7","5","Benjuring"
"74599","2003","81","7","5","Batuley"
"74600","2004","81","7","5","Kumul"
"74601","2005","81","7","5","Waria"
"74602","2006","81","7","5","Sewer"
"74603","2007","81","7","5","Jursiang"
"74604","2008","81","7","5","Kompane"
"74605","2009","81","7","5","Kobamar"
"74606","2002","81","7","6","Waifual"
"74607","2003","81","7","6","Wafan"
"74608","2004","81","7","6","Langhalau"
"74609","2005","81","7","6","Gomsey"
"74610","2006","81","7","6","Leiting"
"74611","2007","81","7","6","Bardefan"
"74612","2008","81","7","6","Mohongsel"
"74613","2009","81","7","6","Kolaha"
"74614","2010","81","7","6","Goda-Goda"
"74615","2001","81","7","7","Koijabi"
"74616","2002","81","7","7","Balatan"
"74617","2003","81","7","7","Warloy"
"74618","2004","81","7","7","Warjukur"
"74619","2005","81","7","7","Kobror"
"74620","2006","81","7","7","Basada"
"74621","2007","81","7","7","Wailay"
"74622","2008","81","7","7","Kaiwabar"
"74623","2009","81","7","7","Ponom"
"74624","2010","81","7","7","Lola"
"74625","2011","81","7","7","Mariri"
"74626","2012","81","7","7","Dosinamalau"
"74627","2013","81","7","7","Karawai"
"74628","2001","81","7","8","Longgar"
"74629","2002","81","7","8","Apara"
"74630","2003","81","7","8","Bemun"
"74631","2004","81","7","8","Mesiang"
"74632","2005","81","7","8","Gomo-Gomo"
"74633","2006","81","7","8","Jambu Air"
"74634","2007","81","7","8","Warabal"
"74635","2001","81","7","9","Meror"
"74636","2002","81","7","9","Dosimar"
"74637","2003","81","7","9","Batugoyang"
"74638","2004","81","7","9","Salarem"
"74639","2005","81","7","9","Siya"
"74640","2006","81","7","9","Beltubur"
"74641","2007","81","7","9","Karey"
"74642","2008","81","7","9","Jorang"
"74643","2009","81","7","9","Gomar Sungai"
"74644","2010","81","7","9","Gomar Meti"
"74645","2001","81","7","10","Tabarfane"
"74646","2002","81","7","10","Rebi"
"74647","2003","81","7","10","Lutur"
"74648","2004","81","7","10","Hokmar"
"74649","2005","81","7","10","Juring"
"74650","2006","81","7","10","Erersin"
"74651","2007","81","7","10","Maekor"
"74652","1001","81","8","1","Tiakur"
"74653","2001","81","8","1","Klis"
"74654","2002","81","8","1","Patti"
"74655","2003","81","8","1","Wakarleli"
"74656","2004","81","8","1","Kaiwatu"
"74657","2005","81","8","1","Werwaru"
"74658","2006","81","8","1","Tounwawan"
"74659","2007","81","8","1","Moain"
"74660","2001","81","8","2","Wulur"
"74661","2002","81","8","2","Batu Merah"
"74662","2003","81","8","2","Kuaimelu"
"74663","2004","81","8","2","Kumur"
"74664","2005","81","8","2","Bebar Timur"
"74665","2006","81","8","2","Ilih"
"74666","2007","81","8","2","Kehli"
"74667","2001","81","8","3","Luang Barat"
"74668","2002","81","8","3","Luang Timur"
"74669","2003","81","8","3","Elo"
"74670","2004","81","8","3","Rumkisar"
"74671","2005","81","8","3","Lelang"
"74672","2006","81","8","3","Mahaleta"
"74673","2007","81","8","3","Romdara"
"74674","2008","81","8","3","Rotnama"
"74675","2009","81","8","3","Batugajah"
"74676","2010","81","8","3","Pupliora"
"74677","2011","81","8","3","Regoha"
"74678","2001","81","8","4","Tepa"
"74679","2002","81","8","4","Imroing"
"74680","2003","81","8","4","Tela"
"74681","2004","81","8","4","Yaltubung"
"74682","2005","81","8","4","Wanuwui"
"74683","2006","81","8","4","Letsiara"
"74684","2015","81","8","4","Lewah"
"74685","2016","81","8","4","Hertuti"
"74686","2017","81","8","4","Sinairusi"
"74687","2001","81","8","5","Letwurung"
"74688","2002","81","8","5","Yatoke"
"74689","2003","81","8","5","Kroing"
"74690","2004","81","8","5","Nakarhamto"
"74691","2005","81","8","5","Emplawas"
"74692","2006","81","8","5","Kokwari"
"74693","2007","81","8","5","Ahanari"
"74694","2008","81","8","5","Wakpapapi"
"74695","2009","81","8","5","Analutur"
"74696","2010","81","8","5","Manuweri"
"74697","2011","81","8","5","Tutuwawang"
"74698","2001","81","8","6","Ilwaki"
"74699","2002","81","8","6","Ilputih"
"74700","2003","81","8","6","Mahuan"
"74701","2004","81","8","6","Masapun"
"74702","2021","81","8","6","Amau"
"74703","2023","81","8","6","Hiay"
"74704","2001","81","8","7","Wonreli"
"74705","2002","81","8","7","Lekloor"
"74706","2003","81","8","7","Kota Lama"
"74707","2004","81","8","7","Abusur"
"74708","2005","81","8","7","Oirata Timur"
"74709","2006","81","8","7","Oirata Barat"
"74710","2001","81","8","8","Laitutun"
"74711","2002","81","8","8","Batumiau"
"74712","2003","81","8","8","Tutukey"
"74713","2004","81","8","8","Tomra"
"74714","2005","81","8","8","Nuwewang"
"74715","2006","81","8","8","Tutuwaru"
"74716","2007","81","8","8","Luhuely"
"74717","2001","81","8","9","Latalola Besar"
"74718","2002","81","8","9","Serili"
"74719","2003","81","8","9","Latalola Kecil"
"74720","2004","81","8","9","Telalora"
"74721","2005","81","8","9","Marsela"
"74722","2006","81","8","9","Babiotang"
"74723","2007","81","8","9","Iblatmuntah"
"74724","2008","81","8","9","Ilbutung"
"74725","2009","81","8","9","Lawawang"
"74726","2010","81","8","9","Nura"
"74727","2011","81","8","9","Bululora"
"74728","2001","81","8","10","Watuwei"
"74729","2002","81","8","10","Ilmarang"
"74730","2003","81","8","10","Letmasa"
"74731","2004","81","8","10","Welora"
"74732","2005","81","8","10","Wiratan"
"74733","2006","81","8","10","Nurnyaman"
"74734","2001","81","8","11","Herley"
"74735","2002","81","8","11","Upuhupun"
"74736","2003","81","8","11","Pota Besar"
"74737","2004","81","8","11","Pota Kecil"
"74738","2005","81","8","11","Wasarili"
"74739","2006","81","8","11","Rumahlewang Kecil"
"74740","2007","81","8","11","Rumahlewang Besar"
"74741","2008","81","8","11","Nusiata"
"74742","2001","81","8","12","Ketty"
"74743","2002","81","8","12","Letoda"
"74744","2003","81","8","12","Sera"
"74745","2004","81","8","12","Yamluli"
"74746","2005","81","8","12","Lolotuara"
"74747","2001","81","8","13","Nabar"
"74748","2002","81","8","13","Elsulith"
"74749","2003","81","8","13","Naumatang"
"74750","2004","81","8","13","Lurang"
"74751","2005","81","8","13","Uhak"
"74752","2006","81","8","13","Eray"
"74753","2001","81","8","14","Telemar"
"74754","2002","81","8","14","Karbubu"
"74755","2003","81","8","14","Ustutun"
"74756","2004","81","8","14","Klishatu"
"74757","2005","81","8","14","Ilmamau"
"74758","2001","81","8","15","Moning"
"74759","2002","81","8","15","Arwala"
"74760","2003","81","8","15","Ilway"
"74761","2004","81","8","15","Kahilin"
"74762","2005","81","8","15","Ilpokil"
"74763","2006","81","8","15","Tomliapat"
"74764","2001","81","8","16","Hila"
"74765","2002","81","8","16","Jerusu"
"74766","2003","81","8","16","Solath"
"74767","2001","81","8","17","Purpura"
"74768","2002","81","8","17","Nomaha"
"74769","2003","81","8","17","Labelau"
"74770","2001","81","9","1","Wamkana"
"74771","2002","81","9","1","Waenalut"
"74772","2003","81","9","1","Lektama"
"74773","2004","81","9","1","Fatmite"
"74774","2005","81","9","1","Elfule"
"74775","2006","81","9","1","Leku"
"74776","2007","81","9","1","Oki Baru"
"74777","2008","81","9","1","Oki Lama"
"74778","2009","81","9","1","Labuang"
"74779","2010","81","9","1","Wali"
"74780","2011","81","9","1","Tikbary"
"74781","2012","81","9","1","Masnana"
"74782","2013","81","9","1","Kamlanglale"
"74783","2014","81","9","1","Waenono"
"74784","2015","81","9","1","Namrinat"
"74785","2016","81","9","1","Waefusi"
"74786","2017","81","9","1","Batu Tulis"
"74787","2001","81","9","2","Waetawa"
"74788","2002","81","9","2","Waesili"
"74789","2003","81","9","2","Lena"
"74790","2004","81","9","2","Simi"
"74791","2005","81","9","2","Waelikut"
"74792","2006","81","9","2","Wamsisi"
"74793","2007","81","9","2","Pohon Batu"
"74794","2008","81","9","2","Waeteba"
"74795","2009","81","9","2","Hote"
"74796","2010","81","9","2","Waemasing"
"74797","2011","81","9","2","Batu Kasa"
"74798","2001","81","9","3","Lumoy"
"74799","2002","81","9","3","Masawoy"
"74800","2003","81","9","3","Ulima"
"74801","2004","81","9","3","Kampung Baru"
"74802","2005","81","9","3","Siwar"
"74803","2006","81","9","3","Selasi"
"74804","2007","81","9","3","Elara"
"74805","2001","81","9","4","Balpetu"
"74806","2002","81","9","4","Waekeka"
"74807","2003","81","9","4","Biloro"
"74808","2004","81","9","4","Nanali"
"74809","2005","81","9","4","Pasir Putih"
"74810","2006","81","9","4","Fogi"
"74811","2007","81","9","4","Waepandan"
"74812","2008","81","9","4","Walbele"
"74813","2009","81","9","4","Air Ternate"
"74814","2010","81","9","4","Sekat"
"74815","2011","81","9","4","Waeha"
"74816","2012","81","9","4","Bala-bala"
"74817","2013","81","9","4","Batu Layar"
"74818","2014","81","9","4","Siopot"
"74819","2015","81","9","4","Emguhen"
"74820","2001","81","9","5","Waemulang"
"74821","2002","81","9","5","Waeturen"
"74822","2003","81","9","5","Waehaka"
"74823","2004","81","9","5","Waemala"
"74824","2005","81","9","5","Erwiri"
"74825","2006","81","9","5","Tifu"
"74826","2007","81","9","5","Mepa"
"74827","2008","81","9","5","Leksula"
"74828","2009","81","9","5","Nalbessy"
"74829","2010","81","9","5","Kase"
"74830","2015","81","9","5","Neath"
"74831","2016","81","9","5","Liang"
"74832","2018","81","9","5","Slealale"
"74833","2023","81","9","5","Walunghelat"
"74834","2024","81","9","5","Wahaolon"
"74835","2025","81","9","5","Wewali"
"74836","2026","81","9","5","Waenamaolon"
"74837","2029","81","9","5","Grahwaen"
"74838","2030","81","9","5","Terkuri"
"74839","2001","81","9","6","Nusarua"
"74840","2002","81","9","6","Mangeswaen"
"74841","2003","81","9","6","Waekatin"
"74842","2004","81","9","6","Fakal"
"74843","2005","81","9","6","Uneth"
"74844","2006","81","9","6","Waereman"
"74845","2007","81","9","6","Waelo"
"74846","2008","81","9","6","Siwatlahin"
"74847","2009","81","9","6","Trukat"
"74848","2010","81","9","6","Waeken"
"74849","1006","81","71","1","Nusaniwe"
"74850","1007","81","71","1","Wainitu"
"74851","1008","81","71","1","Benteng"
"74852","1009","81","71","1","Kudamati"
"74853","1010","81","71","1","Mangga Dua"
"74854","1011","81","71","1","Urimessing"
"74855","1012","81","71","1","Waihaong"
"74856","1013","81","71","1","Silale"
"74857","2001","81","71","1","Latuhalat"
"74858","2002","81","71","1","Seilale"
"74859","2003","81","71","1","Nusaniwe"
"74860","2004","81","71","1","Amahusu"
"74861","2005","81","71","1","Urimessing"
"74862","1010","81","71","2","Pandan Kasturi"
"74863","1011","81","71","2","Rijali"
"74864","1012","81","71","2","Amantelu"
"74865","1013","81","71","2","Karang Panjang"
"74866","1014","81","71","2","Waihoka"
"74867","1015","81","71","2","Batu Meja"
"74868","1016","81","71","2","Batu Gajah"
"74869","1017","81","71","2","Uritetu"
"74870","1018","81","71","2","Honipopu"
"74871","1019","81","71","2","Ahusen"
"74872","2001","81","71","2","Hative Kecil"
"74873","2002","81","71","2","Galala"
"74874","2003","81","71","2","Batu Merah"
"74875","2009","81","71","2","Soya"
"74876","1018","81","71","3","Lateri"
"74877","2001","81","71","3","Passo"
"74878","2002","81","71","3","Halong"
"74879","2003","81","71","3","Latta"
"74880","2004","81","71","3","Negeri Lama"
"74881","2005","81","71","3","Nania"
"74882","2006","81","71","3","Waiheru"
"74883","1008","81","71","4","Tihu"
"74884","2001","81","71","4","Hunuth/Durian Patah"
"74885","2002","81","71","4","Poka"
"74886","2003","81","71","4","Rumah Tiga"
"74887","2004","81","71","4","Wayame"
"74888","2005","81","71","4","Tawiri"
"74889","2006","81","71","4","Hative Besar"
"74890","2007","81","71","4","Laha"
"74891","2001","81","71","5","Hukurila"
"74892","2002","81","71","5","Ema"
"74893","2003","81","71","5","Kilang"
"74894","2004","81","71","5","Naku"
"74895","2005","81","71","5","Hatalai"
"74896","2006","81","71","5","Hutumury"
"74897","2007","81","71","5","Rutong"
"74898","2008","81","71","5","Leahari"
"74899","2001","81","72","1","Fiditan"
"74900","2002","81","72","1","Ngadi"
"74901","2003","81","72","1","Dullah"
"74902","2004","81","72","1","Labetawi"
"74903","2005","81","72","1","Tamedan"
"74904","2006","81","72","1","Ohoitahit"
"74905","2007","81","72","1","Ohoitel"
"74906","2008","81","72","1","Dullah Laut"
"74907","1003","81","72","2","Ketsoblak"
"74908","1004","81","72","2","Masrum"
"74909","1005","81","72","2","Lodar El"
"74910","2001","81","72","2","Tual"
"74911","2002","81","72","2","Taar"
"74912","2001","81","72","3","Tam Ngurhir"
"74913","2002","81","72","3","Tayando Langgiar"
"74914","2003","81","72","3","Tayando Yamtel"
"74915","2004","81","72","3","Tayando Ohoiel"
"74916","2005","81","72","3","Tayando Yamru"
"74917","2001","81","72","4","Tubyal"
"74918","2002","81","72","4","Kaimear"
"74919","2004","81","72","4","Lokwirin"
"74920","2005","81","72","4","Finualen"
"74921","2012","81","72","4","Sermaf"
"74922","2001","81","72","5","Kanara"
"74923","2002","81","72","5","Warkar"
"74924","2003","81","72","5","Yapas"
"74925","2004","81","72","5","Rumoin"
"74926","2005","81","72","5","Hirit"
"74927","2006","81","72","5","Tiflen"
"74928","2007","81","72","5","Niela"
"74929","2001","82","1","1","Gufasa"
"74930","2002","82","1","1","Guaimaadu"
"74931","2003","82","1","1","Jalan Baru"
"74932","2004","82","1","1","Gam Lamo"
"74933","2005","82","1","1","Soakonora"
"74934","2006","82","1","1","Galala"
"74935","2007","82","1","1","Bobanehena"
"74936","2008","82","1","1","Payo"
"74937","2009","82","1","1","Bobo"
"74938","2010","82","1","1","Saria"
"74939","2011","82","1","1","Idam Dehe"
"74940","2012","82","1","1","Idamdehe Gamsungi"
"74941","2013","82","1","1","Marmabati"
"74942","2014","82","1","1","Gamtala"
"74943","2015","82","1","1","Lolory"
"74944","2016","82","1","1","Toboso"
"74945","2017","82","1","1","Huku-Huku Kie"
"74946","2018","82","1","1","Acango"
"74947","2019","82","1","1","Tedeng"
"74948","2020","82","1","1","Akediri"
"74949","2021","82","1","1","Pornity"
"74950","2022","82","1","1","Buku Matiti"
"74951","2023","82","1","1","Todowongi"
"74952","2024","82","1","1","Tuada"
"74953","2025","82","1","1","Matui"
"74954","2026","82","1","1","Buku Bualawa"
"74955","2027","82","1","1","Tauro"
"74956","2034","82","1","1","Hate Bicara"
"74957","2035","82","1","1","Guaria"
"74958","2036","82","1","1","Pateng"
"74959","2037","82","1","1","Bobo Jiko"
"74960","2038","82","1","1","Ulo"
"74961","2039","82","1","1","Kuripasai"
"74962","2040","82","1","1","Buku Maadu"
"74963","2001","82","1","2","Kedi"
"74964","2002","82","1","2","Soasio"
"74965","2003","82","1","2","Totala"
"74966","2004","82","1","2","Tolofuo"
"74967","2005","82","1","2","Tuguis"
"74968","2006","82","1","2","Tasye"
"74969","2007","82","1","2","Laba Besar"
"74970","2008","82","1","2","Laba Kecil"
"74971","2010","82","1","2","Bakun"
"74972","2011","82","1","2","Buo"
"74973","2018","82","1","2","Kahatola"
"74974","2019","82","1","2","Bosala"
"74975","2020","82","1","2","Salu"
"74976","2023","82","1","2","Bantoli"
"74977","2024","82","1","2","Linggua"
"74978","2025","82","1","2","Tomodo"
"74979","2026","82","1","2","Totala Jaya"
"74980","2012","82","1","3","Togola Wayoli"
"74981","2013","82","1","3","Togola Sangir"
"74982","2014","82","1","3","Tahafo"
"74983","2015","82","1","3","Tongute Ternate"
"74984","2016","82","1","3","Akesibu"
"74985","2017","82","1","3","Maritango"
"74986","2018","82","1","3","Kie Ici"
"74987","2019","82","1","3","Tongute Goin"
"74988","2020","82","1","3","Tungute Sungi"
"74989","2021","82","1","3","Gam Ici"
"74990","2022","82","1","3","Tobaol"
"74991","2023","82","1","3","Gamlamo"
"74992","2037","82","1","3","Naga"
"74993","2040","82","1","3","Soana Masungi"
"74994","2041","82","1","3","Tongute Ternate Selatan"
"74995","2042","82","1","3","Ake Boso"
"74996","2043","82","1","3","Kampung Baru"
"74997","2001","82","1","4","Susupu"
"74998","2002","82","1","4","Lako Akelamo"
"74999","2003","82","1","4","Taruba"
"75000","2004","82","1","4","Todahe"
"75001","2005","82","1","4","Peot"
"75002","2006","82","1","4","Sasur"
"75003","2007","82","1","4","Goro goro"
"75004","2008","82","1","4","Tacim"
